CompAA_nuCelprot,hydrophathy_index_,NEIG_index,KD_Hydrophobicity,Modified_KD_hydrophob_scale,solubility_index,Partition_coeff,basic_aa_count,charge_value,positive_charge,Polarity,nHbondDonors,instability_index,pI,8AcontactNumber,percentExposedResidues,FreeEnergySolutionWater,pK(_COOH),SideChainHydropathyCorrectSolvation,Avrg_FlexibilityIndices,peptide_disorder_percentage,Citrullination_aa_count,msd
5.355555556,0.211111111,52.31555556,1.9,0.051111111,0.211111111,-2.554444444,2,1.530393671,0.222222222,12.15111111,1.111111111,35.67777778,6.808888889,0.463333333,29.11111111,1.042888889,1.906666667,-0.233333333,0.430777778,11.11111111,2,0
5.677777778,-1.766666667,49.97555556,-15.9,-1.937777778,-1.766666667,-2.77,3,2.260309761,0.333333333,18.64333333,1.777777778,245.7333333,7.398888889,0.062222222,41.77777778,0.184777778,1.802222222,0.623333333,0.449111111,44.44444444,3,0
6.6,-0.6,49.18,-5.4,-0.734444444,-0.6,-2.613333333,3,0.592669359,0.333333333,22.97444444,1.111111111,11.42222222,6.74,0.047777778,39.22222222,0.398,2.09,0.195555556,0.414444444,44.44444444,1,0
6.7,-2.133333333,49.19555556,-19.2,-2.497777778,-2.133333333,-2.988888889,4,3.28478801,0.444444444,24.03111111,2.222222222,27.08888889,7.972222222,-0.16,47,-0.344555556,1.745555556,1.611111111,0.461,11.11111111,4,0
5.488888889,-1,50.01222222,-9,-0.995555556,-1,-2.682222222,1,0.228699827,0.111111111,7.131111111,0.888888889,110.7555556,6.391111111,0.043333333,30,0.071888889,2.036666667,-0.792222222,0.451222222,66.66666667,1,0
5.222222222,-0.3,50.78888889,-2.7,-0.341111111,-0.3,-2.448888889,2,1.552416564,0.222222222,12.29333333,1.222222222,68.43333333,6.788888889,0.236666667,37.33333333,0.934555556,2.126666667,-0.304444444,0.424333333,44.44444444,1,0
5.811111111,-1.111111111,48.75,-10,-1.148888889,-1.111111111,-2.795555556,2,-1.404378564,0.222222222,23.00111111,1,21.91111111,5.901111111,-0.18,34,0.431222222,2.004444444,0.194444444,0.448222222,44.44444444,1,0
6.588888889,0.411111111,50.47555556,3.7,0.144444444,0.411111111,-2.534444444,2,-0.295997258,0.222222222,17.24333333,0.666666667,72.53333333,6.363333333,0.278888889,28.11111111,0.270222222,2.134444444,-0.328888889,0.382777778,22.22222222,1,0
6.344444444,-0.255555556,50.02888889,-2.3,-0.412222222,-0.255555556,-2.501111111,3,2.554897038,0.333333333,17.64333333,1.222222222,25.5,7.384444444,0.04,39.44444444,-0.138555556,1.952222222,-0.262222222,0.441777778,33.33333333,2,0
7.622222222,-0.366666667,49.39222222,-3.3,-0.744444444,-0.366666667,-2.892222222,2,0.558523392,0.222222222,17.32444444,1.111111111,8.888888889,6.655555556,-0.06,32.33333333,-0.136222222,1.994444444,0.415555556,0.422666667,22.22222222,2,0
7.455555556,-1.677777778,49.25444444,-15.1,-1.875555556,-1.677777778,-3.147777778,3,2.22864959,0.333333333,18.44666667,1.888888889,212.9777778,7.335555556,-0.15,41.44444444,0.025666667,1.814444444,1.268888889,0.478222222,44.44444444,3,0
7.366666667,-0.844444444,49.79666667,-7.6,-1.186666667,-0.844444444,-2.818888889,3,2.253152958,0.333333333,17.96444444,1.666666667,164.0222222,7.452222222,-0.005555556,38.33333333,-0.165444444,1.865555556,0.698888889,0.442222222,22.22222222,3,0
5.322222222,-2.077777778,48.12111111,-18.7,-2.245555556,-2.077777778,-3.001111111,3,0.242934611,0.333333333,23.51666667,1.444444444,20.85555556,6.645555556,-0.301111111,44.77777778,0.306444444,2.036666667,1.09,0.473888889,55.55555556,1,0
7.388888889,-0.911111111,48.45888889,-8.2,-1.144444444,-0.911111111,-2.621111111,2,1.901277826,0.222222222,12.47222222,1,128.9111111,7.148888889,-0.217777778,41.77777778,-1.119222222,1.912222222,-0.48,0.483555556,55.55555556,2,0
6.055555556,-0.677777778,50.76111111,-6.1,-0.893333333,-0.677777778,-2.848888889,2,1.20834216,0.222222222,12.17222222,1.222222222,-12.96666667,6.958888889,0.11,29.33333333,-0.164111111,2.031111111,0.136666667,0.453555556,11.11111111,2,0
5.7,-0.766666667,49.47777778,-6.9,-0.87,-0.766666667,-2.668888889,3,1.591548598,0.333333333,17.68111111,1.111111111,-12.06666667,6.925555556,-0.057777778,35.55555556,0.204666667,1.991111111,0.017777778,0.428333333,44.44444444,1,0
6.611111111,-0.133333333,49.69222222,-1.2,-0.355555556,-0.133333333,-2.434444444,1,0.557427749,0.111111111,6.566666667,0.555555556,26.61111111,6.608888889,0.064444444,30.66666667,-0.544777778,2.103333333,-1.214444444,0.443555556,44.44444444,1,0
6.844444444,-0.944444444,48.93333333,-8.5,-1.114444444,-0.944444444,-3.016666667,2,1.205861685,0.222222222,11.83777778,0.888888889,-6.388888889,6.89,-0.23,33.88888889,-0.552,2.111111111,0.233333333,0.497,33.33333333,1,0
6.477777778,-2.4,49.52333333,-21.6,-2.713333333,-2.4,-3.047777778,5,3.593978836,0.555555556,29.43555556,2.222222222,76.12222222,8.207777778,-0.076666667,46,-0.390333333,1.718888889,1.796666667,0.478444444,22.22222222,4,0
4.9,-1.622222222,48.79666667,-14.6,-1.705555556,-1.622222222,-2.807777778,3,-0.44186048,0.333333333,28.71,1.333333333,23.88888889,6.343333333,-0.072222222,43,0.691444444,2.043333333,0.608888889,0.434444444,66.66666667,1,0
6.322222222,0.511111111,52.37555556,4.6,0.284444444,0.511111111,-2.405555556,3,2.284813128,0.333333333,17.55,1.333333333,93.93333333,7.554444444,0.472222222,32.11111111,0.084777778,1.955555556,-0.231111111,0.453333333,0,3,0
6.566666667,-0.1,50.90888889,-0.9,-0.334444444,-0.1,-2.655555556,3,2.552391446,0.333333333,17.46222222,1.333333333,89.41111111,7.386666667,0.266666667,39,0.483777778,2.02,0.305555556,0.431333333,22.22222222,2,0
7,-1.255555556,48.50333333,-11.3,-1.453333333,-1.255555556,-2.745555556,2,-0.331528056,0.222222222,23.24111111,1.333333333,136.7333333,6.427777778,-0.094444444,43.33333333,0.119333333,1.991111111,0.648888889,0.462444444,44.44444444,2,0
6.488888889,-0.744444444,48.59777778,-6.7,-0.968888889,-0.744444444,-2.641111111,1,-0.44145149,0.111111111,12.11888889,0.777777778,82.96666667,6.184444444,-0.158888889,35.44444444,-0.196888889,2.043333333,-0.293333333,0.457444444,44.44444444,1,0
7.7,-0.944444444,49.23555556,-8.5,-1.22,-0.944444444,-3.154444444,2,1.20834216,0.222222222,12.11111111,1.222222222,55.96666667,6.942222222,-0.211111111,31.11111111,-0.543777778,2.026666667,0.691111111,0.479777778,22.22222222,2,0
6.288888889,-0.9,48.66333333,-8.1,-0.983333333,-0.9,-2.762222222,2,0.556042918,0.222222222,17.42111111,1,48.27777778,6.536666667,-0.25,38.77777778,-0.077555556,2.042222222,-0.022222222,0.474666667,44.44444444,1,0
7.322222222,0.222222222,50.16111111,2,0.013333333,0.222222222,-2.834444444,1,-0.44145149,0.111111111,11.53666667,0.666666667,34.56666667,6.171111111,0.101111111,26,-0.011,2.18,-0.085555556,0.454,22.22222222,1,0
6.844444444,-0.477777778,50.01333333,-4.3,-0.742222222,-0.477777778,-2.856666667,2,1.284838246,0.222222222,12.09,1,65.4,7.015555556,0.004444444,31.11111111,-0.576111111,2.02,0.178888889,0.466666667,22.22222222,2,0
6.266666667,-0.033333333,49.84222222,-0.3,-0.16,-0.033333333,-2.838888889,2,1.552441682,0.222222222,11.41888889,0.666666667,-24.56666667,6.744444444,0.028888889,32.55555556,0.033,2.266666667,-0.021111111,0.462666667,33.33333333,0,0
5.422222222,-0.311111111,50.01888889,-2.8,-0.43,-0.311111111,-2.637777778,1,0.205886804,0.111111111,6.731111111,0.888888889,80.22222222,6.284444444,0.081111111,33.33333333,0.447777778,2.266666667,-0.365555556,0.436555556,44.44444444,0,0
6.433333333,-1.388888889,48.23111111,-12.5,-1.488888889,-1.388888889,-2.891111111,3,2.203356093,0.333333333,17.94444444,1.555555556,78,7.182222222,-0.297777778,48.33333333,0.115333333,2.084444444,0.76,0.466111111,55.55555556,1,0
5.722222222,-0.944444444,49.14,-8.5,-1.024444444,-0.944444444,-2.711111111,4,1.590163766,0.444444444,28.30777778,1.222222222,21.91111111,7.123333333,-0.044444444,44,0.289111111,2.013333333,0.406666667,0.423444444,44.44444444,1,0
6.655555556,-1.366666667,48.57555556,-12.3,-1.567777778,-1.366666667,-2.906666667,3,2.554897038,0.333333333,18.04555556,1.666666667,72.53333333,7.246666667,-0.264444444,43.33333333,-0.091333333,1.924444444,0.883333333,0.443666667,44.44444444,2,0
4.855555556,-1.111111111,49.28111111,-10,-1.078888889,-1.111111111,-2.907777778,2,-0.43498876,0.222222222,17.86,1,163.0444444,5.955555556,-0.087777778,37.88888889,1.249222222,2.073333333,0.394444444,0.445,77.77777778,0,0
6.533333333,-1.122222222,48.45333333,-10.1,-1.258888889,-1.122222222,-2.783333333,2,0.556042918,0.222222222,17.60333333,1.111111111,49.6,6.582222222,-0.172222222,42.22222222,0.019666667,2.092222222,0.32,0.470333333,44.44444444,1,0
7.555555556,0.033333333,48.55888889,0.3,-0.168888889,0.033333333,-2.703333333,2,1.552441682,0.222222222,11.57444444,0.666666667,79.11111111,6.786666667,-0.152222222,37.88888889,-0.151111111,2.228888889,-0.503333333,0.426222222,44.44444444,0,0
5.977777778,-0.688888889,49.38222222,-6.2,-0.745555556,-0.688888889,-2.657777778,3,1.591548598,0.333333333,17.82444444,1.222222222,31.57777778,6.92,-0.07,37.88888889,0.182888889,2.006666667,0.012222222,0.419555556,44.44444444,1,0
7.1,-0.588888889,47.92333333,-5.3,-0.632222222,-0.588888889,-2.687777778,1,0.554947275,0.111111111,6.827777778,0.777777778,139.9,6.33,-0.308888889,39.88888889,-0.295222222,2.174444444,-0.575555556,0.462777778,66.66666667,0,0
6.577777778,-1.222222222,47.08888889,-11,-1.332222222,-1.222222222,-2.797777778,1,-0.335104173,0.111111111,11.79555556,0.444444444,112.4777778,6.106666667,-0.49,37.44444444,-0.607111111,2.117777778,-0.461111111,0.488777778,66.66666667,0,0
6.755555556,-1.744444444,46.96,-15.7,-1.785555556,-1.744444444,-3.191111111,1,0.554947275,0.111111111,7.401111111,1.333333333,51.68888889,6.127777778,-0.585555556,43.22222222,-0.053111111,2.178888889,0.908888889,0.470777778,77.77777778,0,0
6.488888889,-0.688888889,49.81,-6.2,-0.898888889,-0.688888889,-2.653333333,3,2.554897038,0.333333333,17.85111111,1.444444444,106.9555556,7.425555556,0.022222222,43.88888889,-0.145222222,1.982222222,0.218888889,0.464777778,33.33333333,2,0
5.866666667,-1.266666667,49.49555556,-11.4,-1.393333333,-1.266666667,-2.871111111,2,0.287324043,0.222222222,12.68666667,1.222222222,74.58888889,6.545555556,-0.012222222,34.33333333,0.491888889,2.094444444,0.453333333,0.422,66.66666667,1,0
5.422222222,-0.155555556,49.93444444,-1.4,-0.201111111,-0.155555556,-2.725555556,1,0.554947275,0.111111111,6.532222222,0.777777778,-17.24444444,6.198888889,-0.026666667,29.33333333,0.182666667,2.191111111,-0.504444444,0.420666667,44.44444444,0,0
5.922222222,0.755555556,51.43111111,6.8,0.634444444,0.755555556,-2.8,1,0.181383436,0.111111111,6.063333333,0.444444444,22.6,6.227777778,0.246666667,24,0.42,2.204444444,-0.636666667,0.450666667,22.22222222,0,0
6.633333333,-1.644444444,48.67444444,-14.8,-1.88,-1.644444444,-3.002222222,3,0.644824987,0.333333333,23.40333333,1.444444444,108.7555556,6.795555556,-0.176666667,38.55555556,0.042666667,1.956666667,0.996666667,0.462,44.44444444,2,0
6.611111111,-1.611111111,47.81555556,-14.5,-1.705555556,-1.611111111,-3.028888889,3,0.591995082,0.333333333,23.09444444,1.111111111,106.5333333,6.716666667,-0.362222222,41,-0.264666667,2.028888889,0.586666667,0.475777778,66.66666667,1,0
5.433333333,0.588888889,51.05,5.3,0.455555556,0.588888889,-2.678888889,0,-1.773334164,0,6.455555556,0.555555556,8.888888889,5.396666667,0.256666667,26.22222222,1.344555556,2.165555556,-0.495555556,0.420888889,44.44444444,0,0
5.333333333,0.444444444,51.10666667,4,0.362222222,0.444444444,-2.71,1,-1.429977575,0.111111111,11.81888889,0.444444444,35.67777778,5.635555556,0.234444444,23,0.781555556,2.132222222,-0.707777778,0.428777778,33.33333333,0,0
6.9,-1.8,47.60222222,-16.2,-2.045555556,-1.8,-2.956666667,3,0.665292074,0.333333333,28.49666667,1.444444444,81.93333333,6.796666667,-0.344444444,47.77777778,-0.048555556,1.943333333,0.952222222,0.469777778,44.44444444,2,0
7.111111111,-0.033333333,49.50222222,-0.3,-0.164444444,-0.033333333,-2.597777778,1,-0.332623699,0.111111111,12.11888889,0.888888889,109.3111111,6.17,0.057777778,35.11111111,0.097777778,2.124444444,-0.305555556,0.445333333,44.44444444,1,0
5.644444444,-0.977777778,47.81888889,-8.8,-1.023333333,-0.977777778,-2.887777778,1,-1.444159757,0.111111111,17.49444444,0.888888889,52.97777778,5.59,-0.401111111,41.11111111,0.283111111,2.133333333,0.066666667,0.473222222,66.66666667,0,0
8.133333333,-0.644444444,48.70888889,-5.8,-1.122222222,-0.644444444,-2.94,2,1.607752061,0.222222222,12.09222222,1,179.5333333,7.088888889,-0.198888889,35.11111111,-0.948444444,1.99,0.188888889,0.445666667,33.33333333,2,0
5.188888889,1.577777778,52.47666667,14.2,1.561111111,1.577777778,-2.345555556,1,-0.359607541,0.111111111,11.30555556,0.333333333,20.85555556,5.931111111,0.565555556,24.66666667,1.055333333,2.172222222,-1.266666667,0.418444444,22.22222222,0,0
4.5,0.422222222,51.49444444,3.8,0.437777778,0.422222222,-2.314444444,1,-0.408426284,0.111111111,6.725555556,0.444444444,58.78888889,6.157777778,0.336666667,28.22222222,0.387666667,2.181111111,-1.378888889,0.431444444,66.66666667,0,0
6.611111111,-1.155555556,48.62444444,-10.4,-1.38,-1.155555556,-3.022222222,1,-0.790511961,0.111111111,11.86666667,0.777777778,69.67777778,6.167777778,-0.274444444,30.66666667,-0.382555556,2.102222222,0.267777778,0.490222222,22.22222222,1,0
6.377777778,-0.633333333,49.58444444,-5.7,-0.764444444,-0.633333333,-2.788888889,2,-1.294876497,0.222222222,22.62888889,0.777777778,-11.01111111,6.074444444,0.078888889,30.66666667,0.284777778,2.12,0.296666667,0.449111111,33.33333333,1,0
7.122222222,-1.5,48.22777778,-13.5,-1.864444444,-1.5,-2.933333333,2,1.557402631,0.222222222,12.26666667,1,12.47777778,7.113333333,-0.341111111,37.33333333,-1.133111111,1.938888889,0.16,0.497111111,33.33333333,2,0
4.588888889,-2.022222222,47.95666667,-18.2,-2.068888889,-2.022222222,-2.935555556,2,-1.259345698,0.222222222,18.34444444,1,20.47777778,5.9,-0.285555556,38.44444444,0.015222222,2.076666667,0.743333333,0.444555556,77.77777778,0,0
5.8,-0.955555556,48.58666667,-8.6,-1.032222222,-0.955555556,-2.632222222,2,0.556042918,0.222222222,17.78777778,1.111111111,158.1333333,6.51,-0.192222222,42.55555556,0.134888889,2.043333333,0.074444444,0.452444444,55.55555556,1,0
6.133333333,-0.722222222,49.23777778,-6.5,-0.9,-0.722222222,-2.615555556,2,0.667351183,0.222222222,17.81777778,1.111111111,59.15555556,6.631111111,-0.074444444,36.77777778,-0.116666667,1.942222222,0.073333333,0.425777778,33.33333333,2,0
6.333333333,-1.455555556,47.79777778,-13.1,-1.574444444,-1.455555556,-2.703333333,2,0.664870708,0.222222222,17.75111111,1,43.31111111,6.625555556,-0.273333333,42.33333333,-0.264,2.082222222,-0.052222222,0.441555556,66.66666667,1,0
6.677777778,-0.944444444,50.26666667,-8.5,-1.204444444,-0.944444444,-2.847777778,3,2.523075466,0.333333333,17.90666667,1.555555556,138.7111111,7.532222222,0.016666667,38.66666667,-0.561444444,1.856666667,0.524444444,0.477777778,11.11111111,3,0
7.044444444,-0.166666667,49.41666667,-1.5,-0.466666667,-0.166666667,-2.907777778,1,0.557427749,0.111111111,6.713333333,0.888888889,51.68888889,6.418888889,-0.117777778,31.55555556,-0.499666667,2.093333333,-0.011111111,0.434333333,33.33333333,1,0
6.555555556,0.066666667,49.27666667,0.6,-0.162222222,0.066666667,-2.745555556,2,1.552441682,0.222222222,11.42222222,0.666666667,-19.41111111,6.692222222,-0.102222222,33.33333333,0.096555556,2.196666667,-0.391111111,0.417444444,22.22222222,0,0
7.433333333,-1.5,48.05,-13.5,-1.626666667,-1.5,-2.941111111,2,0.667351183,0.222222222,17.83666667,1.222222222,92.13333333,6.736666667,-0.328888889,40.77777778,-0.660222222,1.956666667,0.453333333,0.501888889,55.55555556,2,0
6.733333333,-2.3,46.61555556,-20.7,-2.346666667,-2.3,-2.946666667,4,0.700112318,0.444444444,33.97555556,1.333333333,67.53333333,6.912222222,-0.437777778,52.44444444,0.016333333,2.028888889,1.07,0.464444444,77.77777778,1,0
6.788888889,-1.166666667,48.79666667,-10.5,-1.437777778,-1.166666667,-2.812222222,2,0.608872822,0.222222222,17.65,1.111111111,27.53333333,6.776666667,-0.2,38.77777778,-0.541333333,1.963333333,0.216666667,0.486666667,33.33333333,2,0
7.722222222,-0.377777778,48.92666667,-3.4,-0.671111111,-0.377777778,-3.025555556,1,0.253203194,0.111111111,6.508888889,0.777777778,12.47777778,6.45,-0.233333333,29.22222222,-0.660777778,2.116666667,-0.01,0.456777778,33.33333333,1,0
7.033333333,-0.433333333,49.14333333,-3.9,-0.78,-0.433333333,-2.876666667,1,-0.44145149,0.111111111,11.90444444,0.777777778,30.28888889,6.206666667,-0.053333333,32.44444444,-0.221888889,2.134444444,0.205555556,0.447666667,33.33333333,1,0
6.611111111,-2.111111111,47.47444444,-19,-2.111111111,-2.111111111,-3.003333333,2,-0.440355847,0.222222222,23.61444444,1.666666667,130.1555556,6.207777778,-0.464444444,44.33333333,0.165777778,1.901111111,1.127777778,0.476333333,55.55555556,2,0
6.644444444,-1.855555556,45.85444444,-16.7,-2.023333333,-1.855555556,-3.111111111,1,-2.443038996,0.111111111,22.82555556,0.888888889,42.25555556,5.321111111,-0.663333333,44,0.265555556,2.143333333,0.74,0.464222222,77.77777778,0,0
6.333333333,-0.622222222,49.04,-5.6,-0.853333333,-0.622222222,-2.705555556,1,0.208367278,0.111111111,7.11,1,51.68888889,6.446666667,-0.127777778,37.66666667,-0.408444444,2.052222222,-0.167777778,0.450555556,44.44444444,1,0
8.444444444,0.111111111,49.90222222,1,-0.455555556,0.111111111,-3.026666667,2,1.607752061,0.222222222,11.74111111,1,57.71111111,7.022222222,0.021111111,28.44444444,-0.532444444,2.067777778,0.428888889,0.411888889,11.11111111,2,0
7.055555556,-0.644444444,49.65222222,-5.8,-0.935555556,-0.644444444,-2.724444444,2,1.557402631,0.222222222,12.33666667,1.222222222,127.3,7.006666667,0.001111111,36,-0.258,2.002222222,0.113333333,0.459444444,22.22222222,2,0
6.811111111,-0.511111111,49.42666667,-4.6,-0.526666667,-0.511111111,-2.65,1,-0.745676045,0.111111111,12.34777778,1.111111111,108.2,6.093333333,0.03,34,0.421666667,2.155555556,-0.175555556,0.436111111,55.55555556,1,0
8.222222222,-0.933333333,47.72777778,-8.4,-1,-0.933333333,-3.217777778,1,-0.746350322,0.111111111,12.22777778,1.111111111,73.08888889,5.992222222,-0.475555556,34.11111111,-0.258444444,2.102222222,0.513333333,0.476555556,66.66666667,1,0
5.422222222,0.633333333,50.17555556,5.7,0.521111111,0.633333333,-2.506666667,1,-0.717170626,0.111111111,11.61777778,0.555555556,-28.82222222,5.887777778,0.082222222,30.44444444,0.542111111,2.168888889,-0.843333333,0.398,22.22222222,0,0
6.222222222,0.066666667,49.89777778,0.6,-0.001111111,0.066666667,-2.553333333,2,0.555368641,0.222222222,17.37222222,1,51.68888889,6.481111111,0.048888889,36.77777778,0.454777778,2.115555556,-0.347777778,0.438222222,33.33333333,1,0
5.233333333,-1.533333333,47.86333333,-13.8,-1.494444444,-1.533333333,-2.681111111,1,-1.442811203,0.111111111,17.77333333,1,41.01111111,5.706666667,-0.278888889,43.33333333,0.491333333,2.184444444,-0.036666667,0.457444444,66.66666667,0,0
6.333333333,-0.566666667,48.59666667,-5.1,-0.594444444,-0.566666667,-2.871111111,1,-1.442811203,0.111111111,17.17888889,0.777777778,69.67777778,5.691111111,-0.174444444,36.44444444,0.368333333,2.238888889,0.28,0.464333333,55.55555556,0,0
4.755555556,-0.788888889,49.95777778,-7.1,-0.866666667,-0.788888889,-2.84,1,-0.815689605,0.111111111,12.54555556,1.111111111,10.38888889,5.846666667,-0.083333333,33.55555556,0.690666667,1.957777778,-0.034444444,0.433444444,11.11111111,1,0
5.833333333,-0.944444444,47.81333333,-8.5,-0.898888889,-0.944444444,-2.687777778,1,-2.333536928,0.111111111,22.87666667,0.888888889,73.08888889,5.335555556,-0.226666667,42.44444444,0.924888889,2.216666667,0.233333333,0.454777778,66.66666667,0,0
6.822222222,0.5,50.12,4.5,0.3,0.5,-2.613333333,1,-0.746350322,0.111111111,11.73777778,0.777777778,34.56666667,6.034444444,0.064444444,28.11111111,0.33,2.081111111,-0.608888889,0.416555556,22.22222222,1,0
7.488888889,-0.011111111,50.33,-0.1,-0.182222222,-0.011111111,-2.697777778,2,0.524221346,0.222222222,17.32888889,1.111111111,20.85555556,6.701111111,0.168888889,32.44444444,0.092666667,2.053333333,0.085555556,0.453222222,22.22222222,2,0
6.466666667,-0.066666667,50.38555556,-0.6,-0.237777778,-0.066666667,-2.795555556,1,0.532924382,0.111111111,6.686666667,0.777777778,99.87777778,6.34,0.062222222,28.22222222,0.101444444,2.03,-0.476666667,0.449444444,22.22222222,1,0
6.933333333,-0.344444444,51.40888889,-3.1,-0.777777778,-0.344444444,-2.787777778,3,2.530368553,0.333333333,17.69111111,1.444444444,84.02222222,7.441111111,0.367777778,34.22222222,0.701777778,1.863333333,0.624444444,0.421,11.11111111,3,0
5.766666667,0.522222222,51.58222222,4.7,0.465555556,0.522222222,-2.463333333,3,1.56704523,0.333333333,17.44333333,0.888888889,35.67777778,6.913333333,0.41,31,0.730777778,1.99,-0.657777778,0.400111111,33.33333333,1,0
7.344444444,-2.388888889,48.63,-21.5,-2.726666667,-2.388888889,-3.122222222,4,2.558473156,0.444444444,29.02444444,2.111111111,127.8,7.727777778,-0.261111111,45.77777778,-0.360333333,1.754444444,1.758888889,0.489111111,11.11111111,4,0
6.933333333,-1.155555556,49.34666667,-10.4,-1.305555556,-1.155555556,-2.825555556,4,2.59152348,0.444444444,23.18777778,1.444444444,21.3,7.568888889,-0.055555556,39.88888889,-0.107666667,1.97,0.552222222,0.452444444,33.33333333,2,0
6.622222222,-0.788888889,50.06444444,-7.1,-1.06,-0.788888889,-2.673333333,3,1.558498274,0.333333333,23.09,1.444444444,0.511111111,7.185555556,0.088888889,36.33333333,0.063666667,1.875555556,0.538888889,0.439888889,11.11111111,3,0
6.955555556,-2.044444444,46.88555556,-18.4,-2.131111111,-2.044444444,-2.965555556,2,0.289829635,0.222222222,12.98666667,1.111111111,164.7111111,6.66,-0.556666667,43.11111111,-0.954555556,1.974444444,0.238888889,0.488111111,88.88888889,1,0
7.244444444,-1.088888889,47.85777778,-9.8,-1.16,-1.088888889,-2.99,1,-0.476427813,0.111111111,12.22222222,0.888888889,162.3555556,6.122222222,-0.416666667,36.33333333,-0.571777778,2.051111111,0.008888889,0.501,66.66666667,1,0
7.777777778,-1.177777778,49.98666667,-10.6,-1.434444444,-1.177777778,-2.75,5,4.554846802,0.555555556,28.84,2.111111111,151.5555556,8.493333333,0.054444444,47.77777778,-0.190333333,1.798888889,1.006666667,0.475666667,22.22222222,4,0
6.866666667,-1.97E-16,50.09555556,-1.33E-15,-0.136666667,-1.48E-16,-2.723333333,2,1.554922157,0.222222222,11.53111111,0.777777778,84.5,6.836666667,0.038888889,28.44444444,0.007888889,2.126666667,-0.314444444,0.464222222,22.22222222,1,0
4.844444444,-0.577777778,50.13666667,-5.2,-0.601111111,-0.577777778,-2.711111111,2,0.260340201,0.222222222,12.32111111,0.777777778,68.7,6.373333333,0.052222222,35.44444444,0.829666667,2.067777778,-0.331111111,0.435666667,55.55555556,0,0
6.522222222,-0.188888889,50.09444444,-1.7,-0.44,-0.188888889,-2.708888889,3,2.527913196,0.333333333,17.14666667,0.888888889,11.42222222,7.284444444,0.115555556,37.88888889,0.247555556,2.064444444,-0.183333333,0.449333333,33.33333333,1,0
6.422222222,-0.211111111,50.07666667,-1.9,-0.412222222,-0.211111111,-2.544444444,3,1.283453415,0.333333333,22.82666667,1.222222222,17.65555556,7.071111111,0.146666667,38.77777778,0.281,1.984444444,0.137777778,0.415333333,22.22222222,2,0
6.788888889,-0.333333333,49.84333333,-3,-0.688888889,-0.333333333,-2.951111111,1,0.60777718,0.111111111,6.36,0.666666667,22.6,6.508888889,-0.011111111,26.88888889,-0.494333333,2.151111111,0.082222222,0.473666667,22.22222222,1,0
6.522222222,1.533333333,51.41222222,13.8,1.361111111,1.533333333,-2.52,1,0.554947275,0.111111111,5.767777778,0.333333333,20.85555556,6.314444444,0.29,23.33333333,0.170777778,2.253333333,-1.137777778,0.417555556,22.22222222,0,0
6.144444444,0.177777778,49.99666667,1.6,0.191111111,0.177777778,-2.696666667,0,-1.465929739,0,6.308888889,0.333333333,77.02222222,5.481111111,0.033333333,23.88888889,0.454666667,2.124444444,-0.892222222,0.459222222,44.44444444,0,0
6.588888889,0.033333333,50.01,0.3,-0.182222222,0.033333333,-2.798888889,1,0.208367278,0.111111111,6.576666667,0.888888889,8.888888889,6.326666667,-0.036666667,27.33333333,-0.076111111,2.08,-0.195555556,0.431111111,22.22222222,1,0
5.888888889,1.244444444,50.52111111,11.2,1.177777778,1.244444444,-2.134444444,0,-0.715111517,0,0.953333333,0.111111111,164.7111111,5.975555556,0.16,26.88888889,-0.288555556,2.152222222,-2.124444444,0.426111111,44.44444444,0,0
5.133333333,0.644444444,50.98111111,5.8,0.543333333,0.644444444,-2.488888889,2,0.591573716,0.222222222,11.87555556,0.666666667,-17.24444444,6.426666667,0.214444444,29.77777778,0.328222222,2.147777778,-0.747777778,0.397777778,33.33333333,0,0
7.1,-0.844444444,47.43222222,-7.6,-1.066666667,-0.844444444,-2.802222222,1,-0.710145246,0.111111111,6.806666667,0.333333333,192.1333333,6.238888889,-0.423333333,34.22222222,-1.193777778,2.097777778,-0.783333333,0.454111111,77.77777778,0,0
4.711111111,0.011111111,50.74333333,0.1,-0.062222222,0.011111111,-2.624444444,0,-0.469556093,0,1.174444444,0.444444444,69.67777778,5.693333333,0.132222222,24.33333333,0.941888889,2.062222222,-0.781111111,0.443444444,44.44444444,0,0
5.033333333,-1.933333333,48.47,-17.4,-2.037777778,-1.933333333,-2.752222222,2,0.244993719,0.222222222,13.04111111,1.222222222,26.61111111,6.607777778,-0.268888889,40,-0.353222222,1.981111111,-0.057777778,0.444444444,55.55555556,1,0
5.777777778,-1.511111111,47.80888889,-13.6,-1.543333333,-1.511111111,-2.805555556,1,-1.442811203,0.111111111,17.60444444,1,71.9,5.675555556,-0.218888889,39.77777778,0.672,2.241111111,0.428888889,0.443,66.66666667,0,0
5.922222222,-0.133333333,50.28777778,-1.2,-0.468888889,-0.133333333,-2.866666667,1,-0.405920691,0.111111111,6.358888889,0.444444444,36.31111111,6.118888889,0.135555556,20.77777778,-0.021222222,2.267777778,-0.258888889,0.404111111,33.33333333,0,0
5.4,0.022222222,49.10777778,0.2,0.024444444,0.022222222,-2.505555556,0,-1.746325203,0,6.832222222,0.555555556,31.73333333,5.446666667,-0.107777778,31.22222222,0.327222222,2.148888889,-0.828888889,0.421777778,55.55555556,0,0
